title,genres,description,url,price,discount,original_price,launch_date,is_error,reviews,general_reviews,tags
theHunter: Call of the Wild™ - Yukon Valley,Pesca y caza,"Referred to by some as “The Last Frontier” and “The Land of the Midnight Sun”, it’s hard to deny that Alaska is a place of untamed natural beauty. Under the watchful gaze and devoted care of warden Jim Murray, Yukon Valley has become a haven for knowledgeable hunters and ecologists, looking to maintain the delicate balance of the ecosystem. With its breathtaking environments that stretch from the rolling hills of blood-coloured moss, to the snow-covered mountains framing the reserve; Yukon Valley is spectacular to behold.",https://store.steampowered.com/app/1093700/theHunter_Call_of_the_Wild__Yukon_Valley,"7,79€",,,25 JUN 2019,0,683 reseñas de usuarios,Muy positivas,Aventura-Simulación-Deportes-Caza
Fishing on the Fly,Pesca y caza,"Dive into Fishing on the Fly, a U.S.-made indie fly fishing game with authentic and true-to-life fishing challenges. Perfect for future and experienced fly anglers alike!",https://store.steampowered.com/app/660560/Fishing_on_the_Fly,"19,99€",,,3 JUN 2019,0,,,Aventura-Pesca-Realistas-Simulación-Deportes
theHunter: Call of the Wild™ - TruRACS,Pesca y caza,"El esperado sistema TruRACS (un sistema de configuración de cornamentas aleatorio y realista) por fin ha llegado a theHunter: Call of the Wild para que se pueda disfrutar de una experiencia cinegética más inmersiva. Gracias al sistema de aleatoriedad de las cuernas y a la implementación de un nuevo sistema de puntuación, con el que se calculará de manera más precisa la categoría del trofeo, los jugadores podrán encontrarse con animales que, pese a ser de la misma especie, tendrán cuernas de diferente tamaño y forma; en el futuro, además, este sistema también incluirá los cuernos y los colmillos.",https://store.steampowered.com/app/1070170/theHunter_Call_of_the_Wild__TruRACS,0€,,,7 MAY 2019,0,201 reseñas de usuarios,Muy positivas,Deportes-Aventura-Simulación-Caza
Worldwide Sports Fishing,Pesca y caza,"Worldwide Sports Fishing is a 3D fishing simulation with fishing waters all around the globe.
Special feature: you can recommend your dream fishing water and if possible it will get into the game!
The Game is constantly evolving.",https://store.steampowered.com/app/1069480/Worldwide_Sports_Fishing,"9,99€",,,6 MAY 2019,0,43 reseñas de usuarios,Positivas,Indie-Acción-Simulación-Deportes-Aventura
The Hunt in the Forest,Pesca y caza,"Develop a steady hand, line up your sights, and master the skills to take the perfect shot.",https://store.steampowered.com/app/1050810/The_Hunt_in_the_Forest,"0,49€",-51%,"0,99€",7 ABR 2019,0,17 reseñas de usuarios,Mayormente negativas,Acción-Casuales-Simulación-Deportes-Indie
Hunter,Pesca y caza,¡Cazadores a tus rifles! ¡Saca tus habilidades de tirador en Hunter y sus 3 modos de juego diferentes!,https://store.steampowered.com/app/985530/Hunter,"1,99€",,,28 ENE 2019,0,66 reseñas de usuarios,Mayormente positivas,Acción-Indie-Casuales-Simulación-Deportes
Hunting Simulator VR,Pesca y caza,Get your heart racing and blood pumping for the thrill of approaching prey and pulling the trigger with perfect timing and aim. Perfect your hunting skills behind the rifle by practicing on nature's bounty in this virtual reality experience.,https://store.steampowered.com/app/983840/Hunting_Simulator_VR,"4,99€",,,15 DIC 2018,0,19 reseñas de usuarios,Mayormente negativas,Aventura-Simulación-Deportes-Indie-RV
theHunter: Call of the Wild™ - Parque Fernando,Pesca y caza,"Te has aventurado por valles y colinas, sabanas y bosques helados, pero ahora es el momento de explorar la última reserva de la Patagonia, el Parque Fernando. El parque te ha pedido ayuda para convertir en un coto de caza de talla mundial lo que de otra manera sería una tierra agreste de la Patagonia. Deambula entre los troncos nudosos de los bosques muertos, cruza pantanos y colinas y ábrete paso entre las praderas a medida que fundas puestos, construyes cabañas y demuestras lo que vales ante la fiera dueña de la reserva, Carolina. Solo el tiempo dirá si puedes convertir la reserva en el paraíso de los cazadores.",https://store.steampowered.com/app/986850/theHunter_Call_of_the_Wild__Parque_Fernando,"7,79€",,,13 DIC 2018,0,327 reseñas de usuarios,Variadas,Aventura-Simulación-Deportes-Caza
Professional Fishing,Pesca y caza,Are you falling asleep with a rod? Never again! Professional Fishing will never let you fall asleep! Play an amazing fishing simulator and feel like a real angler! Create your own fishing club and compete with others!,https://store.steampowered.com/app/798420/Professional_Fishing,0€,,,30 NOV 2018,0,3956 reseñas de usuarios,Mayormente positivas,Pesca-Free to Play-Simulación-Multijugador-Multijugador masivo
Ultimate Fishing Simulator - Moraine Lake DLC,Pesca y caza,"Famous glacial lake in Canada. The lake contains numerous species of Trout and Zander. Of course, those are not the only species found here. Maybe you should find out for yourself about the secrets that are hiding in this lake?",https://store.steampowered.com/app/970640/Ultimate_Fishing_Simulator__Moraine_Lake_DLC,"4,99€",,,30 NOV 2018,0,64 reseñas de usuarios,Muy positivas,Simulación-Indie-Casuales-Deportes-Primera persona
PRO FISHING SIMULATOR,Pesca y caza,Un auténtico simulador de pesca deportiva tanto para principiantes como para pescadores veteranos. Explora los lugares para pescar más bellos del mundo y consigue las mejores capturas combinando técnica y el mejor equipo oficial.,https://store.steampowered.com/app/794180/PRO_FISHING_SIMULATOR,"9,99€",,,29 NOV 2018,0,34 reseñas de usuarios,Mayormente negativas,Simulación-Casuales-Deportes-Pesca
Beneath The Surface,Pesca y caza,"A relaxing hiatus from the hustle and bustle of everyday life. Sit in a remote corner of the world, drop a line, and see what bites.",https://store.steampowered.com/app/792050/Beneath_The_Surface,0€,,,13 NOV 2018,0,508 reseñas de usuarios,Muy positivas,Deportes-Pesca-Terror psicológico-Clics-Casuales
Fishing Sim World®: Pro Tour,Pesca y caza,"Fishing Sim World: Pro Tour cuenta con un modo Trayectoria donde te esforzarás para llegar a lo más alto de la pesca de élite. Compite contra 100 de los mejores pescadores del planeta, incluyendo a Ali Hamidi, en pesca de carpa, lubina y depredadores. Desbloquea ofertas de patrocinio y obtén beneficios y seguidores en las redes sociales.",https://store.steampowered.com/app/834280/Fishing_Sim_World_Pro_Tour,"19,99€",,,18 SEPT 2018,0,841 reseñas de usuarios,Mayormente positivas,Simulación-Pesca-Deportes-Casuales-Multijugador
Ultimate Fishing® Simulator,Pesca y caza,"¿Cansado de esperar que piquen? ¿Te gustaría pescar algún pez? Estás de suerte, con Ultimate Fishing Simulator ¡los peces pican como locos! ¡Spinning, pesca de flotación, pesca de fondo y mucho más!",https://store.steampowered.com/app/468920/Ultimate_Fishing_Simulator,"19,99€",,,30 AGO 2018,0,6930 reseñas de usuarios,Muy positivas,3D-América-Pesca-Simulación-Deportes
theHunter: Call of the Wild™ - Vurhonga Savanna,Pesca y caza,"Tras explorar el idílico distrito del lago de Layton, recorrer las colinas de Hirschfelden y cazar en los gélidos bosques del Parque Nacional de la Taiga Medved, llega el momento de viajar al sur, a la ""cuna de la vida"". La sabana de Vurhonga necesita tu ayuda y en tus manos está responder a su llamada. Ponte en la piel de un guarda y descubre las riveras, atraviesa la maleza y adéntrate en la frondosa sabana para proteger la zona de furtivos y otras amenazas. Empieza a hacer la maleta porque no todos los días se presentan oportunidades como esta. ¡África te necesita!",https://store.steampowered.com/app/894600/theHunter_Call_of_the_Wild__Vurhonga_Savanna,"7,79€",,,30 AGO 2018,0,890 reseñas de usuarios,Variadas,Simulación-Deportes-Aventura-Caza
Catch & Release,Pesca y caza,"Catch & Release te lleva a un precioso lago entre montañas, donde podrás explorar y remar a tu antojo hasta dar con el lugar perfecto para empezar a pescar y disfrutar del paisaje.",https://store.steampowered.com/app/679750/Catch__Release,"19,99€",,,7 JUN 2018,0,319 reseñas de usuarios,Muy positivas,Simulación-Deportes-Pesca-RV-Casuales
❂ Hexaluga ❂ Dungeons and Hunting ☠,Pesca y caza,Reúne a un grupo de heroicos luchadores y guíalos a través de varias mazmorras para cazar monstruos peligrosos en este juego atmosférico RPG-clicker.,https://store.steampowered.com/app/860670/_Hexaluga__Dungeons_and_Hunting,"136,50€",,,22 MAY 2018,0,12 reseñas de usuarios,Mayormente negativas,Roguelike de acción-Exploración-Tácticas por turnos-Hack and slash-Clics
Rule with an Iron Fish - A Pirate Fishing Adventure,Pesca y caza,"Become the greatest pirate captain that ever fished! Add more pirates to your burgeoning island town! Listen to all their nonsensical complaints! Fish in ludicrous locations like swamps, active volcanoes and the sky! A relaxing experience set in a charming, whimsical world. Come catch all the fish!",https://store.steampowered.com/app/645750/Rule_with_an_Iron_Fish__A_Pirate_Fishing_Adventure,"9,99€",,,24 AGO 2017,0,26 reseñas de usuarios,Positivas,Casuales-Indie-Aventura-Rol-Simulación
Legendary Hunter VR,Pesca y caza,"Legendary Hunter VR es un juego de caza en realidad virtual inspirado en el clásico Duck Hunt de la NES. Caza patos durante el día a la vez que sobrevives a los cuervos depredadores y al ataque de las abejas.Defiéndete de los lobos y cocodrilos durante la noche.Disfruta de un ciclo día-noche con clima dinámico que mejora la experiencia visual a tu alrededor,",https://store.steampowered.com/app/642170/Legendary_Hunter_VR,"8,19€",,,24 AGO 2017,0,38 reseñas de usuarios,Mayormente positivas,Caza-Indie-RV-Casuales-Realistas
Trophy Fishing 2,Pesca y caza,"- Es un simulador 3D de pesca con excelentes gráficos, sonidos y un entretenido juego. Este juego enciclopédico constantemente está actualizandose y mejorando. Será de interés para todos los amantes de la pesca y descanso, así como a aquellos que les atraiga el azar, la competencia y una agradable comunicación",https://store.steampowered.com/app/645260/Trophy_Fishing_2,0€,,,13 JUL 2017,0,1119 reseñas de usuarios,Mayormente positivas,Free to Play-Pesca-Simulación-Multijugador-Deportes
Hunting Simulator,Pesca y caza,"Vive la aventura de la caza desde Alberta hasta Texas, o tal vez en Francia, Colorado o Escocia. Juega en modo individual o multijugador, elige tu equipo de caza y tus armas, como Browning® y Winchester®, y domina el rastreo de 37 especies de animales con comportamientos realistas.",https://store.steampowered.com/app/585080/Hunting_Simulator,"19,99€",,,9 JUN 2017,0,282 reseñas de usuarios,Variadas,Caza-Mundo abierto-Simulación-Realistas-Primera persona
Crazy Fishing,Pesca y caza,"Expect the unexpected when you set out on an innocent fishing trip as Crazy Fishing pairs a challenging fishing experience with VR environmental interactions, exploration and discovery!

""Crazy Fishing Is Absolutely Ridiculous And You Should Totally Play It"" -  (UPLOADVR)",https://store.steampowered.com/app/594370/Crazy_Fishing,"19,99€",,,25 MAY 2017,0,115 reseñas de usuarios,Variadas,Casuales-Acción-Indie-Deportes-RV
Duck Hunting,Pesca y caza,"Welcome to the realistic world of duck hunting.
  Shoot ducks , gaining experience!",https://store.steampowered.com/app/619330/Duck_Hunting,"0,99€",,,8 ABR 2017,0,107 reseñas de usuarios,Variadas,Indie-Simulación-Caza-Realistas-Naturaleza
theHunter: Call of the Wild™ - Bearclaw Lite Compound Bow,Pesca y caza,,https://store.steampowered.com/app/602310/theHunter_Call_of_the_Wild__Bearclaw_Lite_Compound_Bow,0€,,,16 MAR 2017,0,262 reseñas de usuarios,Muy positivas,Deportes-Aventura-Simulación-Caza
theHunter: Extra Equipment,Pesca y caza,"This theHunter DLC includes FREE extra equipment that you can use in game. Items included: Scent Eliminator, Camping Supplies, First Aid Kit, Wind Indicator, Face Paint, Moose Scent, Hog Spray, Whitetail Deer Urine Spray.",https://store.steampowered.com/app/584970/theHunter_Extra_Equipment,0€,,,,0,523 reseñas de usuarios,Muy positivas,Free to Play-Simulación-Acción-Deportes-Aventura
3D Arcade Fishing,Pesca y caza,"3D Arcade Fishing is a fun and easy to learn casual game - great fun for everyone, not just fishing fanatics. Experience the joys of fishing: both the quiet and peace while waiting for the fish to bite and all the thrills of trying to haul in your catch.",https://store.steampowered.com/app/534910/3D_Arcade_Fishing,"3,99€",,,20 DIC 2016,0,39 reseñas de usuarios,Variadas,Casuales-Simulación-Deportes-Pesca-Indie
Big Buck Hunter Arcade,Pesca y caza,"¡Vive la experiencia de las recreativas en tu salón con Big Buck Hunter, uno de los juegos de disparos más dinámicos y adictivos! Sus controles renovados y su nueva mecánica de tiro lo convierten en un imprescindible de los juegos de disparos al estilo de las recreativas. Viaja por el mundo cazando animales salvajes como alces y ciervos de cola blanca, o bien pon a prueba tu habilidad y puntería en épicos desafíos extra. Puedes jugar por tu cuenta, competir contra amigos a ver quién puede conseguir una mayor puntuación, o bien intentar superar alguno los numerosos desafíos extra. Sus controles actualizados lo hacen más intuitivo sin sacrificar la diversión, ni siquiera la de los jugadores más expertos. ¡Es el juego perfecto para los entusiastas de Big Buck Hunter!",https://store.steampowered.com/app/455700/Big_Buck_Hunter_Arcade,"9,99€",,,25 OCT 2016,0,70 reseñas de usuarios,Mayormente positivas,Acción-Simulación-Deportes-Estrategia-Caza
Fishing Planet: Lucky Start Pack,Pesca y caza,¿Acaba de conocer un mundo lleno de maravilla Fishing Planet y sueña con los viajes a nuevos embalses? ¿Qué piensa sobre una divertidísima pesca de los depredadores usando los aparejos más avanzados? ¡Con el set Lucky Start Pack su sueño hará realidad AHORA!,https://store.steampowered.com/app/496432/Fishing_Planet_Lucky_Start_Pack,"9,75€",,,25 AGO 2016,0,82 reseñas de usuarios,Mayormente positivas,Simulación-Deportes-Multijugador masivo-Free to Play-Pesca
Ice Lakes,Pesca y caza,"Ice Lakes is a modern ice fishing simulator with different single and multiplayer game modes and sandbox approach to wintertime fishing. Use and customize wide selection of fishing gear and learn how changing season, bottom topology, time of day and weather conditions affects fish behavior.",https://store.steampowered.com/app/393430/Ice_Lakes,"14,99€",,,19 ABR 2016,0,1081 reseñas de usuarios,Muy positivas,Pesca-Deportes-Simulación-Indie-Multijugador
Euro Fishing,Pesca y caza,"Euro Fishing immerses you deep into the adrenaline-packed action, fun and beauty of Europe’s most famous lakes. Master your rod, line and tactics, and refine your technique to become a top angler. This is the closest you can get to real fishing from the comfort of your own couch. NOW WITH THE NEW BASIC CAST CONTROL & FLOAT FISHING UPDATES.",https://store.steampowered.com/app/314520/Euro_Fishing,"12,99€",,,2 NOV 2015,0,1468 reseñas de usuarios,Variadas,Pesca-Simulación-Deportes-Multijugador-Un jugador
